order date (DateOrders),Order Item Id,Department Name,Category Name,Order Region,Market,Shipping Mode,Days for shipment (scheduled),Days for shipping (real),Order Item Quantity,Order Item Product Price,Order Item Discount,Product Card Id,Late_delivery_risk
05/01/2018 00:00,27279578,Fitness,Water Sports,Southeast Asia,Pacific Asia,Standard Class,4,5,1,188.94,0.071,1901,1
05/01/2018 00:00,27279579,Toy Store,Men's Footwear,Central America,Africa,Second Class,3,3,1,95.92,0.215,1803,0
05/01/2018 00:00,27279580,Footwear,Cardio Equipment,South America,Pacific Asia,First Class,1,3,5,79.46,0.22,1535,1
05/01/2018 00:00,27279581,Pet Shop,Cardio Equipment,South America,LATAM,Second Class,2,2,2,165.85,0.051,1284,0
05/01/2018 00:00,27279582,Golf Shop,Women's Apparel,Western Europe,USCA,First Class,2,1,3,29.88,0.01,1613,0
05/01/2018 00:00,27279583,Technology,Cardio Equipment,West Africa,Europe,Standard Class,5,5,1,56.1,0.172,1937,0
05/01/2018 00:00,27279584,Fan Shop,Strength Training,South America,Europe,Same Day,1,4,5,65.15,0.244,1843,1
05/01/2018 00:00,27279585,Technology,Indoor/Outdoor Games,South America,LATAM,First Class,1,0,1,166.43,0.208,1368,0
05/01/2018 00:00,27279586,Outdoors,Strength Training,Southeast Asia,Africa,Second Class,3,2,1,152.99,0.033,1313,0
05/01/2018 00:00,27279587,Technology,Water Sports,Western Europe,Pacific Asia,Second Class,3,5,1,56.3,0.203,1590,1
05/01/2018 00:00,27279588,Health and Beauty,Fishing,West Africa,Africa,Same Day,1,0,2,11.64,0.135,1128,0
05/01/2018 00:00,27279589,Fan Shop,Strength Training,West Asia,USCA,First Class,2,4,1,134.88,0.174,1566,1
05/01/2018 00:00,27279590,Technology,Strength Training,Central America,Europe,Standard Class,5,5,2,90.34,0.163,1587,0
05/01/2018 00:00,27279591,Apparel,Men's Footwear,South America,Africa,Second Class,3,3,1,15.45,0.238,1243,0
05/01/2018 00:00,27279592,Golf Shop,Cardio Equipment,Oceania,Africa,Second Class,2,2,1,85.15,0.021,1968,0
05/01/2018 00:00,27279593,Pet Shop,Electronics,South America,LATAM,Standard Class,4,6,1,49.77,0.175,1321,1
05/01/2018 00:00,27279594,Outdoors,Cardio Equipment,Eastern Asia,Europe,Second Class,3,2,4,74.14,0.065,1032,0
05/01/2018 00:00,27279595,Footwear,Women's Apparel,Oceania,USCA,First Class,2,4,2,150.34,0.036,1259,1
05/01/2018 00:00,27279596,Outdoors,Men's Footwear,Oceania,USCA,First Class,1,3,1,73.31,0.053,1022,1
05/01/2018 00:00,27279597,Footwear,Men's Footwear,Oceania,USCA,Standard Class,5,6,5,167.93,0.235,1306,1
05/01/2018 00:00,27279598,Apparel,Cardio Equipment,Eastern Europe,USCA,Second Class,3,6,2,36.55,0.142,1718,1
05/01/2018 00:00,27279599,Pet Shop,Men's Footwear,West Africa,Africa,First Class,1,1,4,97.25,0.181,1351,0
05/01/2018 00:00,27279600,Technology,Water Sports,South America,USCA,First Class,1,1,2,52.76,0.15,1069,0
05/01/2018 00:00,27279601,Apparel,Fishing,West Asia,USCA,First Class,1,2,3,66.55,0.153,1400,1
05/01/2018 00:00,27279602,Fitness,Water Sports,South America,Africa,Standard Class,4,7,1,174.66,0.033,1781,1
05/01/2018 00:00,27279603,Health and Beauty,Cleats,North America,Africa,Second Class,3,3,1,70.72,0.061,1083,0
05/01/2018 00:00,27279604,Health and Beauty,Strength Training,Western Europe,Europe,Standard Class,5,7,1,164.67,0.157,1855,1
05/01/2018 00:00,27279605,Footwear,Strength Training,Eastern Europe,Pacific Asia,Same Day,0,1,5,59.0,0.165,1878,1
05/01/2018 00:00,27279606,Toy Store,Indoor/Outdoor Games,North America,LATAM,First Class,2,2,1,46.4,0.163,1558,0
05/01/2018 00:00,27279607,Footwear,Fishing,North America,Pacific Asia,Standard Class,4,4,1,21.54,0.21,1196,0
05/01/2018 00:00,27279608,Fitness,Camping & Hiking,South America,Africa,Standard Class,5,4,4,34.98,0.101,1692,0
05/01/2018 00:00,27279609,Apparel,Cardio Equipment,South America,Pacific Asia,Standard Class,5,4,3,92.66,0.059,1968,0
05/01/2018 00:00,27279610,Golf Shop,Water Sports,Eastern Asia,Europe,Standard Class,4,5,4,177.85,0.244,1931,1
05/01/2018 00:00,27279611,Footwear,Water Sports,Southeast Asia,LATAM,Second Class,3,2,1,56.75,0.07,1741,0
05/01/2018 00:00,27279612,Toy Store,Cardio Equipment,Eastern Europe,Europe,Same Day,1,1,3,47.08,0.211,1171,0
05/01/2018 00:00,27279613,Outdoors,Camping & Hiking,Eastern Europe,LATAM,Second Class,2,3,1,54.61,0.098,1503,1
05/01/2018 00:00,27279614,Pet Shop,Cleats,Western Europe,Europe,First Class,1,3,3,138.69,0.05,1659,1
05/01/2018 00:00,27279615,Golf Shop,Women's Apparel,Southeast Asia,Europe,Same Day,0,0,1,46.35,0.247,1232,0
05/01/2018 00:00,27279616,Health and Beauty,Men's Footwear,Eastern Europe,Europe,Same Day,0,2,1,94.13,0.006,1020,1
05/01/2018 00:00,27279617,Apparel,Cleats,North America,Africa,Standard Class,5,7,4,106.74,0.14,1708,1
05/01/2018 00:00,27279618,Fitness,Electronics,South America,Africa,Standard Class,4,5,1,30.42,0.246,1249,1
05/02/2018 00:00,27279619,Apparel,Cleats,West Asia,USCA,Standard Class,4,4,1,55.56,0.184,1231,0
05/02/2018 00:00,27279620,Apparel,Women's Apparel,North America,Europe,Standard Class,5,6,1,120.44,0.183,1469,1
05/02/2018 00:00,27279621,Fan Shop,Water Sports,Southeast Asia,LATAM,First Class,1,4,1,101.36,0.116,1706,1
05/02/2018 00:00,27279622,Footwear,Electronics,West Asia,Africa,Same Day,0,0,3,38.39,0.111,1727,0
05/02/2018 00:00,27279623,Fitness,Electronics,Central America,Pacific Asia,Standard Class,5,8,4,188.96,0.195,1504,1
05/02/2018 00:00,27279624,Footwear,Women's Apparel,North America,LATAM,Second Class,3,2,2,105.16,0.126,1723,0
05/02/2018 00:00,27279625,Fitness,Cleats,Central America,Africa,Same Day,1,2,1,131.09,0.228,1438,1
05/02/2018 00:00,27279626,Toy Store,Electronics,Eastern Europe,Pacific Asia,First Class,2,1,5,65.5,0.241,1943,0
05/02/2018 00:00,27279627,Health and Beauty,Fishing,South America,Africa,Same Day,0,0,3,151.28,0.245,1794,0
05/02/2018 00:00,27279628,Pet Shop,Strength Training,Eastern Asia,Europe,Second Class,3,3,5,57.21,0.173,1146,0
05/02/2018 00:00,27279629,Apparel,Water Sports,Western Europe,Africa,Same Day,0,0,2,90.92,0.051,1160,0
05/02/2018 00:00,27279630,Technology,Fishing,South America,LATAM,First Class,2,1,2,167.5,0.134,1340,0
05/02/2018 00:00,27279631,Technology,Electronics,South America,USCA,Second Class,3,2,2,92.19,0.053,1828,0
05/02/2018 00:00,27279632,Fitness,Electronics,Oceania,Pacific Asia,Standard Class,4,4,2,109.62,0.186,1884,0
05/02/2018 00:00,27279633,Toy Store,Men's Footwear,North America,Pacific Asia,First Class,2,5,5,120.64,0.177,1076,1
05/02/2018 00:00,27279634,Fan Shop,Fishing,Central America,Africa,Second Class,2,4,1,183.64,0.124,1422,1
05/02/2018 00:00,27279635,Footwear,Camping & Hiking,Eastern Europe,Europe,Second Class,3,3,5,118.95,0.1,1344,0
05/02/2018 00:00,27279636,Golf Shop,Camping & Hiking,North America,Africa,Same Day,0,2,5,176.69,0.237,1514,1
05/02/2018 00:00,27279637,Pet Shop,Electronics,Oceania,Pacific Asia,Standard Class,5,8,1,69.37,0.106,1409,1
05/02/2018 00:00,27279638,Outdoors,Cardio Equipment,Eastern Europe,Africa,Second Class,3,2,1,183.14,0.236,1960,0
05/02/2018 00:00,27279639,Golf Shop,Men's Footwear,West Asia,USCA,Standard Class,4,7,3,23.99,0.046,1036,1
05/02/2018 00:00,27279640,Footwear,Men's Footwear,South America,Pacific Asia,Second Class,2,2,1,111.95,0.03,1055,0
05/02/2018 00:00,27279641,Health and Beauty,Women's Apparel,Eastern Europe,USCA,Second Class,2,5,1,190.9,0.077,1566,1
05/02/2018 00:00,27279642,Technology,Water Sports,Central America,USCA,First Class,2,3,1,158.55,0.182,1775,1
05/02/2018 00:00,27279643,Footwear,Strength Training,Eastern Europe,USCA,Second Class,3,6,1,100.9,0.123,1939,1
05/02/2018 00:00,27279644,Toy Store,Water Sports,Central America,Africa,First Class,2,5,3,22.51,0.21,1264,1
05/02/2018 00:00,27279645,Toy Store,Cardio Equipment,Eastern Asia,Pacific Asia,Second Class,3,5,1,113.44,0.169,1685,1
05/02/2018 00:00,27279646,Fan Shop,Women's Apparel,West Asia,USCA,First Class,1,4,1,36.49,0.11,1365,1
05/02/2018 00:00,27279647,Technology,Water Sports,North America,Pacific Asia,Standard Class,5,7,2,117.28,0.044,1017,1
05/02/2018 00:00,27279648,Apparel,Water Sports,Eastern Europe,Europe,Second Class,3,4,3,98.07,0.144,1522,1
05/02/2018 00:00,27279649,Footwear,Women's Apparel,North America,USCA,Second Class,2,3,2,151.62,0.243,1984,1
05/02/2018 00:00,27279650,Apparel,Men's Footwear,West Africa,Africa,First Class,2,4,1,134.45,0.072,1082,1
05/02/2018 00:00,27279651,Technology,Men's Footwear,South America,Europe,Second Class,2,1,3,36.92,0.201,1618,0
05/02/2018 00:00,27279652,Footwear,Fishing,Eastern Europe,Europe,Standard Class,5,5,4,142.79,0.232,1856,0
05/02/2018 00:00,27279653,Footwear,Fishing,West Asia,LATAM,Same Day,1,0,1,127.91,0.227,1382,0
05/02/2018 00:00,27279654,Apparel,Indoor/Outdoor Games,Central America,LATAM,Same Day,1,3,1,133.25,0.218,1090,1
05/02/2018 00:00,27279655,Outdoors,Men's Footwear,South America,USCA,Second Class,2,2,1,195.45,0.065,1694,0
05/02/2018 00:00,27279656,Outdoors,Water Sports,West Asia,Africa,First Class,2,4,2,158.42,0.183,1632,1
05/02/2018 00:00,27279657,Golf Shop,Women's Apparel,Eastern Europe,Europe,Standard Class,4,3,5,21.43,0.201,1875,0
05/02/2018 00:00,27279658,Footwear,Women's Apparel,Central America,LATAM,Same Day,1,0,1,24.49,0.235,1438,0
05/02/2018 00:00,27279659,Footwear,Indoor/Outdoor Games,South America,Africa,Second Class,2,5,1,13.99,0.093,1828,1
05/02/2018 00:00,27279660,Golf Shop,Fishing,Eastern Asia,Africa,First Class,2,3,1,163.78,0.04,1872,1
05/02/2018 00:00,27279661,Pet Shop,Cleats,Western Europe,LATAM,First Class,1,0,1,14.1,0.084,1172,0
05/02/2018 00:00,27279662,Toy Store,Men's Footwear,Oceania,Africa,Second Class,3,4,5,20.58,0.045,1231,1
05/02/2018 00:00,27279663,Toy Store,Electronics,North America,USCA,Standard Class,5,5,3,19.02,0.182,1988,0
05/02/2018 00:00,27279664,Health and Beauty,Fishing,Eastern Europe,Pacific Asia,First Class,2,3,1,151.72,0.188,1447,1
05/02/2018 00:00,27279665,Health and Beauty,Indoor/Outdoor Games,Oceania,USCA,Same Day,0,0,5,154.83,0.202,1740,0
05/02/2018 00:00,27279666,Footwear,Electronics,Oceania,Europe,First Class,2,1,4,94.4,0.126,1247,0
05/02/2018 00:00,27279667,Golf Shop,Camping & Hiking,Central America,USCA,Same Day,0,3,1,118.48,0.036,1816,1
05/02/2018 00:00,27279668,Footwear,Fishing,Central America,Europe,Same Day,1,2,3,71.35,0.184,1757,1
05/02/2018 00:00,27279669,Pet Shop,Indoor/Outdoor Games,North America,Europe,First Class,1,2,1,86.35,0.184,1480,1
05/02/2018 00:00,27279670,Fitness,Women's Apparel,Southeast Asia,Pacific Asia,Same Day,0,0,1,63.3,0.243,1237,0
05/02/2018 00:00,27279671,Footwear,Electronics,South America,Pacific Asia,Second Class,2,4,2,143.21,0.156,1538,1
05/02/2018 00:00,27279672,Apparel,Men's Footwear,West Asia,Africa,First Class,2,1,2,102.18,0.121,1581,0
05/02/2018 00:00,27279673,Health and Beauty,Cleats,Oceania,Pacific Asia,Second Class,3,3,3,161.24,0.094,1720,0
05/02/2018 00:00,27279674,Toy Store,Water Sports,South America,Pacific Asia,Same Day,0,0,4,18.97,0.184,1201,0
05/02/2018 00:00,27279675,Golf Shop,Men's Footwear,West Asia,USCA,Same Day,0,2,1,26.85,0.012,1960,1
05/02/2018 00:00,27279676,Technology,Strength Training,Central America,USCA,Second Class,2,5,5,25.01,0.224,1505,1
05/02/2018 00:00,27279677,Pet Shop,Fishing,West Asia,USCA,Standard Class,4,4,1,85.29,0.065,1193,0
05/02/2018 00:00,27279678,Apparel,Camping & Hiking,Central America,USCA,First Class,2,2,4,113.58,0.199,1293,0
05/02/2018 00:00,27279679,Footwear,Fishing,Southeast Asia,LATAM,First Class,2,5,1,44.8,0.117,1410,1
05/02/2018 00:00,27279680,Apparel,Men's Footwear,West Asia,LATAM,Standard Class,4,6,5,80.71,0.01,1439,1
05/02/2018 00:00,27279681,Golf Shop,Women's Apparel,West Asia,USCA,Standard Class,4,4,1,106.77,0.168,1101,0
05/02/2018 00:00,27279682,Golf Shop,Indoor/Outdoor Games,Eastern Europe,Pacific Asia,Second Class,2,4,1,91.77,0.045,1578,1
05/02/2018 00:00,27279683,Technology,Camping & Hiking,Oceania,LATAM,Second Class,2,1,3,162.59,0.247,1536,0
05/02/2018 00:00,27279684,Pet Shop,Cardio Equipment,Central America,Europe,Standard Class,5,7,1,96.39,0.205,1817,1
05/02/2018 00:00,27279685,Apparel,Cleats,West Africa,Africa,Second Class,3,5,1,60.32,0.03,1445,1
05/02/2018 00:00,27279686,Footwear,Electronics,Eastern Europe,USCA,Second Class,2,1,1,30.25,0.01,1785,0
05/02/2018 00:00,27279687,Fitness,Women's Apparel,West Africa,Africa,Standard Class,4,7,5,111.74,0.099,1778,1
05/02/2018 00:00,27279688,Pet Shop,Camping & Hiking,North America,Pacific Asia,Standard Class,4,6,1,46.33,0.035,1307,1
05/02/2018 00:00,27279689,Footwear,Cardio Equipment,West Africa,Pacific Asia,Second Class,2,3,4,69.51,0.176,1870,1
05/03/2018 00:00,27279690,Pet Shop,Women's Apparel,South America,Africa,Same Day,1,1,1,151.64,0.007,1364,0
05/03/2018 00:00,27279691,Outdoors,Water Sports,North America,Europe,First Class,1,1,1,167.34,0.146,1584,0
05/03/2018 00:00,27279692,Pet Shop,Strength Training,North America,Pacific Asia,Second Class,3,2,4,118.74,0.22,1180,0
05/03/2018 00:00,27279693,Apparel,Men's Footwear,Eastern Europe,Africa,Second Class,2,5,1,90.31,0.103,1677,1
05/03/2018 00:00,27279694,Technology,Women's Apparel,Southeast Asia,Pacific Asia,Standard Class,4,4,1,21.16,0.135,1802,0
05/03/2018 00:00,27279695,Fitness,Strength Training,West Africa,LATAM,First Class,2,2,2,115.93,0.169,1307,0
05/03/2018 00:00,27279696,Footwear,Cardio Equipment,South America,Pacific Asia,Second Class,2,4,1,56.48,0.022,1486,1
05/03/2018 00:00,27279697,Apparel,Indoor/Outdoor Games,Eastern Asia,Pacific Asia,Same Day,0,0,1,175.79,0.25,1071,0
05/03/2018 00:00,27279698,Health and Beauty,Camping & Hiking,West Asia,USCA,Same Day,1,4,1,69.99,0.148,1910,1
05/03/2018 00:00,27279699,Technology,Men's Footwear,North America,Pacific Asia,First Class,2,4,5,188.22,0.184,1015,1
05/03/2018 00:00,27279700,Technology,Cleats,Western Europe,Europe,Second Class,3,3,4,74.29,0.119,1370,0
05/03/2018 00:00,27279701,Golf Shop,Electronics,Southeast Asia,Pacific Asia,Same Day,1,0,1,117.25,0.082,1637,0
05/03/2018 00:00,27279702,Toy Store,Electronics,Eastern Asia,LATAM,First Class,1,1,1,17.72,0.116,1810,0
05/03/2018 00:00,27279703,Golf Shop,Cardio Equipment,Central America,Europe,First Class,2,4,2,95.13,0.132,1938,1
05/03/2018 00:00,27279704,Technology,Fishing,West Asia,USCA,First Class,1,2,5,180.19,0.04,1361,1
05/03/2018 00:00,27279705,Fan Shop,Water Sports,Southeast Asia,Africa,Second Class,3,5,5,171.42,0.11,1812,1
05/03/2018 00:00,27279706,Golf Shop,Electronics,West Asia,LATAM,Standard Class,4,4,1,36.09,0.205,1140,0
05/03/2018 00:00,27279707,Pet Shop,Indoor/Outdoor Games,Oceania,USCA,First Class,2,1,1,87.95,0.19,1101,0
05/03/2018 00:00,27279708,Apparel,Strength Training,South America,LATAM,Same Day,1,0,1,126.18,0.028,1749,0
05/03/2018 00:00,27279709,Pet Shop,Men's Footwear,Central America,Europe,Same Day,0,0,1,26.53,0.047,1137,0
05/03/2018 00:00,27279710,Pet Shop,Women's Apparel,West Africa,USCA,First Class,1,3,1,89.64,0.127,1763,1
05/03/2018 00:00,27279711,Footwear,Men's Footwear,Eastern Asia,Pacific Asia,Second Class,2,5,1,84.1,0.0,1209,1
05/03/2018 00:00,27279712,Apparel,Women's Apparel,Central America,Europe,Same Day,1,2,5,23.69,0.121,1880,1
05/03/2018 00:00,27279713,Toy Store,Cleats,Eastern Europe,LATAM,Standard Class,5,5,3,30.06,0.033,1897,0
05/03/2018 00:00,27279714,Outdoors,Electronics,Central America,Pacific Asia,Second Class,2,2,1,37.59,0.142,1323,0
05/03/2018 00:00,27279715,Fitness,Strength Training,North America,Pacific Asia,Second Class,3,5,1,185.86,0.11,1147,1
05/03/2018 00:00,27279716,Technology,Men's Footwear,Southeast Asia,USCA,Same Day,0,2,2,121.29,0.137,1467,1
05/03/2018 00:00,27279717,Fan Shop,Fishing,Southeast Asia,Europe,Standard Class,4,6,5,19.09,0.024,1118,1
05/03/2018 00:00,27279718,Outdoors,Water Sports,West Asia,USCA,Same Day,1,1,1,73.8,0.118,1642,0
05/03/2018 00:00,27279719,Pet Shop,Cleats,Oceania,Pacific Asia,Standard Class,4,7,1,142.63,0.199,1112,1
05/03/2018 00:00,27279720,Health and Beauty,Indoor/Outdoor Games,Western Europe,Africa,Same Day,0,0,4,146.64,0.112,1777,0
05/03/2018 00:00,27279721,Outdoors,Indoor/Outdoor Games,South America,Africa,First Class,1,4,1,23.47,0.212,1349,1
05/03/2018 00:00,27279722,Golf Shop,Water Sports,Eastern Europe,Africa,Standard Class,5,6,1,22.44,0.147,1681,1
05/03/2018 00:00,27279723,Health and Beauty,Fishing,Southeast Asia,Europe,Standard Class,4,5,1,168.99,0.051,1182,1
05/03/2018 00:00,27279724,Pet Shop,Strength Training,Oceania,Europe,Standard Class,5,4,2,66.3,0.241,1148,0
05/03/2018 00:00,27279725,Technology,Electronics,Southeast Asia,Pacific Asia,Standard Class,4,4,1,12.39,0.018,1737,0
05/03/2018 00:00,27279726,Golf Shop,Women's Apparel,West Africa,Pacific Asia,First Class,1,2,2,135.21,0.234,1972,1
05/03/2018 00:00,27279727,Fan Shop,Men's Footwear,West Africa,LATAM,Second Class,2,4,1,155.98,0.04,1220,1
05/03/2018 00:00,27279728,Golf Shop,Water Sports,West Africa,Africa,First Class,2,4,5,92.95,0.247,1733,1
05/03/2018 00:00,27279729,Toy Store,Men's Footwear,South America,Africa,Standard Class,4,6,1,128.3,0.02,1203,1
05/03/2018 00:00,27279730,Fan Shop,Cleats,South America,USCA,Same Day,0,0,4,68.83,0.093,1995,0
05/03/2018 00:00,27279731,Fitness,Cardio Equipment,Southeast Asia,Africa,Second Class,3,6,1,11.53,0.071,1810,1
05/03/2018 00:00,27279732,Technology,Cardio Equipment,South America,Pacific Asia,Standard Class,4,4,2,83.72,0.227,1035,0
05/03/2018 00:00,27279733,Footwear,Strength Training,Southeast Asia,USCA,First Class,1,1,1,40.17,0.118,1034,0
05/03/2018 00:00,27279734,Outdoors,Fishing,Eastern Europe,USCA,Standard Class,4,4,1,61.88,0.115,1436,0
05/03/2018 00:00,27279735,Technology,Women's Apparel,Southeast Asia,LATAM,First Class,2,3,1,83.71,0.112,1605,1
05/03/2018 00:00,27279736,Footwear,Fishing,Western Europe,Pacific Asia,Second Class,3,5,3,116.8,0.239,1864,1
05/03/2018 00:00,27279737,Outdoors,Strength Training,North America,LATAM,First Class,2,1,1,97.56,0.06,1039,0
05/03/2018 00:00,27279738,Apparel,Men's Footwear,Eastern Asia,Europe,Second Class,2,1,1,127.34,0.038,1647,0
05/03/2018 00:00,27279739,Technology,Fishing,South America,Africa,First Class,2,3,1,102.89,0.122,1665,1
05/03/2018 00:00,27279740,Golf Shop,Electronics,West Africa,LATAM,Second Class,2,3,1,72.91,0.024,1660,1
05/03/2018 00:00,27279741,Fan Shop,Cleats,South America,LATAM,First Class,1,2,1,131.97,0.083,1247,1
05/03/2018 00:00,27279742,Outdoors,Water Sports,Oceania,Africa,Standard Class,5,6,5,20.08,0.048,1931,1
05/03/2018 00:00,27279743,Fitness,Fishing,Central America,USCA,First Class,2,3,5,123.19,0.138,1597,1
05/03/2018 00:00,27279744,Outdoors,Electronics,Southeast Asia,Pacific Asia,Standard Class,5,5,1,64.35,0.02,1406,0
05/03/2018 00:00,27279745,Fan Shop,Strength Training,West Africa,Africa,Second Class,2,5,2,99.05,0.207,1985,1
05/03/2018 00:00,27279746,Technology,Water Sports,Southeast Asia,LATAM,Standard Class,5,6,1,54.5,0.172,1730,1
05/03/2018 00:00,27279747,Apparel,Cardio Equipment,West Africa,USCA,Standard Class,5,8,3,98.39,0.206,1840,1
05/03/2018 00:00,27279748,Golf Shop,Camping & Hiking,West Africa,LATAM,First Class,2,2,1,57.91,0.247,1685,0
05/03/2018 00:00,27279749,Fan Shop,Water Sports,West Africa,Europe,Standard Class,4,4,1,63.27,0.173,1579,0
05/03/2018 00:00,27279750,Golf Shop,Women's Apparel,West Africa,Africa,First Class,1,2,2,141.74,0.153,1009,1
05/03/2018 00:00,27279751,Pet Shop,Camping & Hiking,Western Europe,Pacific Asia,Standard Class,4,5,1,104.9,0.078,1156,1
05/03/2018 00:00,27279752,Apparel,Indoor/Outdoor Games,Southeast Asia,Europe,Same Day,0,0,5,127.89,0.17,1226,0
05/03/2018 00:00,27279753,Golf Shop,Water Sports,North America,USCA,Second Class,3,4,2,93.07,0.123,1042,1
05/04/2018 00:00,27279754,Technology,Men's Footwear,Western Europe,Pacific Asia,First Class,2,1,2,15.95,0.011,1491,0
05/04/2018 00:00,27279755,Health and Beauty,Indoor/Outdoor Games,Oceania,USCA,Same Day,1,2,3,144.7,0.081,1879,1
05/04/2018 00:00,27279756,Apparel,Strength Training,South America,Europe,Standard Class,5,7,1,45.94,0.162,1018,1
05/04/2018 00:00,27279757,Outdoors,Men's Footwear,Western Europe,Africa,Same Day,1,3,1,199.56,0.121,1351,1
05/04/2018 00:00,27279758,Fitness,Water Sports,Central America,Africa,Standard Class,4,7,1,22.07,0.164,1656,1
05/04/2018 00:00,27279759,Technology,Women's Apparel,Eastern Asia,USCA,Same Day,1,3,4,125.74,0.249,1214,1
05/04/2018 00:00,27279760,Technology,Strength Training,Eastern Europe,Pacific Asia,Same Day,1,2,1,108.59,0.03,1035,1
05/04/2018 00:00,27279761,Footwear,Strength Training,West Africa,Pacific Asia,Standard Class,5,7,4,180.7,0.085,1682,1
05/04/2018 00:00,27279762,Outdoors,Camping & Hiking,Southeast Asia,LATAM,Standard Class,4,4,5,83.16,0.034,1465,0
05/04/2018 00:00,27279763,Toy Store,Water Sports,Eastern Asia,USCA,First Class,2,5,2,142.58,0.066,1867,1
05/04/2018 00:00,27279764,Apparel,Cardio Equipment,Eastern Europe,USCA,Standard Class,5,8,1,41.27,0.203,1157,1
05/04/2018 00:00,27279765,Fan Shop,Strength Training,Western Europe,USCA,Same Day,1,3,1,71.99,0.158,1746,1
05/04/2018 00:00,27279766,Health and Beauty,Strength Training,Southeast Asia,LATAM,Same Day,1,1,2,94.72,0.249,1757,0
05/04/2018 00:00,27279767,Pet Shop,Indoor/Outdoor Games,Oceania,Pacific Asia,First Class,2,2,2,167.86,0.195,1025,0
05/04/2018 00:00,27279768,Health and Beauty,Women's Apparel,West Africa,Pacific Asia,First Class,2,4,3,20.1,0.241,1161,1
05/04/2018 00:00,27279769,Golf Shop,Strength Training,West Asia,USCA,First Class,2,2,2,180.59,0.045,1295,0
